Unnamed: 0,CLEE,Id,Nombre,Clase_actividad,Estrato,Tipo_vialidad,Calle,Colonia,Ubicacion,Tipo,Longitud,Latitud,Consultorio
971,02005464111000011000000000U8,142628,FARMACIA UNIVERSAL,FARMACIAS SIN MINISUPER,0 a 5 personas,BOULEVARD,BENITO JUAREZ,MAGISTERIAL,PLAYAS DE ROSARITO,FIJO,-117.05970733,32.34594661,NO
972,02004464112002481001000000U2,6724833,FARMACIA UNIVERSO,FARMACIAS CON MINISUPER,0 a 5 personas,CALLE,BENITO JUAREZ SEGUNDA,CENTRO,TIJUANA,FIJO,-117.04260466,32.53486701,NO
973,02001464111000901000000000U9,141282,FARMACIA VALERIA,FARMACIAS CON MINISUPER,0 a 5 personas,CARRETERA,TRANSPENINSULAR,VICENTE GUERRERO,SAN QUINTIN,FIJO,-115.99077656,30.7287195,NO
974,02002464111006981000000000U3,9497713,FARMACIA VALLE,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,AGRIPINO VILLASEÑOR,ESTACION COAHUILA,MEXICALI,FIJO,-114.99941152,32.19638063,NO
975,02004464111001801000000000U4,142394,FARMACIA VANERI,FARMACIAS SIN MINISUPER,0 a 5 personas,AVENIDA,AVENIDA DEL FUERTE,CAMPESTRE MURUA,TIJUANA,FIJO,-116.92868622,32.52372243,NO
976,02004464112000881000000000U5,137547,FARMACIA VENISSA,FARMACIAS CON MINISUPER,0 a 5 personas,AVENIDA,PRESIDENTE BENITO JUAREZ,XICO,TIJUANA,FIJO,-117.06660505,32.47765758,NO
977,02004464113003811000000000U7,8317183,FARMACIA VENUS,FARMACIAS SIN MINISUPER,0 a 5 personas,BOULEVARD,BOULEVARD DE LOS FUNDADORES,FRACC VALLE DEL RUBI,TIJUANA,FIJO,-117.03547649,32.4834234,NO
978,02001462112002882011000000U9,100601,FARMACIA VERO,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,LAZARO CARDENAS,REAL DEL CASTILLO NUEVO OJOS NEGROS,ENSENADA,FIJO,-116.27206588,31.91075128,NO
998,02001464111003341000000000U5,11182225,FARMACIA VICTORIA,FARMACIAS SIN MINISUPER,0 a 5 personas,AVENIDA,BRONCE,MISION,ENSENADA,FIJO,-116.61237451,31.87331894,NO
999,02002464111004901000000000U3,8379547,FARMACIA VICTORIA FARMACIACI,FARMACIAS SIN MINISUPER,0 a 5 personas,AVENIDA,5 DE MAYO A,VICENTE GUERRERO ALGODONES,MEXICALI,FIJO,-114.73107209,32.71702184,NO
1000,02004464111000591000000000U2,55392,FARMACIA VICTORS,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,CARRILLO PUERTO TERCERA,CENTRO,TIJUANA,FIJO,-117.03483107,32.53423051,NO
1001,02004464111009041000000000U9,9035876,FARMACIA VIDA MAR,FARMACIAS SIN MINISUPER,0 a 5 personas,AVENIDA,COMISIONISTAS,NUEVA AURORA,TIJUANA,FIJO,-117.06350069,32.48384896,NO
1002,02004464111001371000000000U8,6286278,FARMACIA VIDA TIJUANA,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,FRANCISCO JAVIER MINA,ZONA RIO,TIJUANA,FIJO,-117.02640815,32.52809171,NO
1003,02002464111007291000000000U6,11296286,FARMACIA VIDAFARNA,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,CALE DEL ARRAYAN,HACEINDA DEL RIO,MEXICALI,FIJO,-115.38369508,32.6123452,NO
1004,02001464112000581000000000U7,100040,FARMACIA VILLAS,FARMACIAS CON MINISUPER,0 a 5 personas,CALLE,MAR DE PLATA,VILLA DEL REAL 2DA SECCION,ENSENADA,FIJO,-116.58553136,31.79040487,NO
1005,02001464111002581000000000U7,7004501,FARMACIA VITAL,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,QUINTA,SAN QUINTIN,SAN QUINTIN,FIJO,-115.94016008,30.56119466,NO
1006,02002464112002421000000000U2,10361422,FARMACIA VIVE PLENIA DBT,FARMACIAS CON MINISUPER,0 a 5 personas,CALZADA,JUSTO SIERRA,AVIACION,MEXICALI,FIJO,-115.452272,32.65697415,NO
1007,02002464111004651000000000U4,6930703,FARMACIA WENN,FARMACIAS SIN MINISUPER,11 a 30 personas,AVENIDA,GENERAL ALVARO OBREGON,CENTRO PRIMERA SECCION,MEXICALI,FIJO,-115.48503212,32.66236889,NO
1008,02005464111001091000000000U9,11428003,FARMACIA WHITE HORSE,FARMACIAS SIN MINISUPER,0 a 5 personas,CARRETERA,KM 41 CARRETERA LIBRE TIJUANA ROSARITO - ENSENADA,KM 41,PLAYAS DE ROSARITO,FIJO,-116.96155184,32.25808972,NO
1009,02004464111012361000000000U6,10777394,FARMACIA Y ABARROTES LIBERTAD,FARMACIAS SIN MINISUPER,0 a 5 personas,AVENIDA,JOSE MARIA PINO SUAREZ,LIBERTAD PARTE BAJA,TIJUANA,FIJO,-117.00914507,32.53453875,NO
1010,02004621111007031000000000U2,136858,FARMACIA Y CONSULTORIO,CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO,0 a 5 personas,AVENIDA,BLVD BAJA CALIFORNIA,CAMINO VERDE,TIJUANA,FIJO,-116.97185317,32.49015873,SI
1011,02001622111000131000000000U2,8304555,FARMACIA Y CONSULTORIO DEL ANGEL,HOSPITALES GENERALES DEL SECTOR PRIVADO,0 a 5 personas,CALLE,GUADALUPE VICTORIA,CAMALU,SAN QUINTIN,FIJO,-116.06078769,30.83962223,NO
1012,02001464111001441000000000U5,100619,FARMACIA Y CONSULTORIO MEDICO,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,LAZARO CARDENAS,REAL DEL CASTILLO NUEVO OJOS NEGROS,ENSENADA,FIJO,-116.26867033,31.91063544,NO
1013,02002621111004111000000000U9,92826,FARMACIA Y CONSULTORIO MEDICO FAMIMEDIC,CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO,0 a 5 personas,CALLE,SIQUEIROS,VILLA RESIDENCIAL DEL PRADO,MEXICALI,FIJO,-115.47527369,32.57865693,SI
1014,02005464111000691000000000U7,6959875,FARMACIA Y CONSULTORIO MEDICO ORTIZ,FARMACIAS SIN MINISUPER,0 a 5 personas,CARRETERA,TIJUANA ENSENADA,PRIMO TAPIA,PLAYAS DE ROSARITO,FIJO,-116.91756682,32.22485119,NO
1015,02002464113000311000000000U5,66089,FARMACIA Y MICELANEA SINAI,FARMACIAS SIN MINISUPER,0 a 5 personas,AVENIDA,RIO SAN PEDRO MEZQUITAL,VENUSTIANO CARRANZA,MEXICALI,FIJO,-115.41477544,32.60899864,NO
1016,02004464112003751000000000U7,11206539,FARMACIA Y MIN SUPER SAN JOSE,FARMACIAS CON MINISUPER,0 a 5 personas,CALLE,LOS OLIVOS,LAS TORRES,TIJUANA,FIJO,-116.89082722,32.53901643,NO
1017,02001464111003321000000000U7,9807334,FARMACIA Y MINI MERCADO GABY,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,ABELARDO L RODRIGUEZ,ISLA DE CEDROS,ENSENADA,FIJO,-115.18710903,28.09576196,NO
1018,02004464112002321000000000U0,152124,FARMACIA Y MISCELANEA LA POSTAL,FARMACIAS CON MINISUPER,0 a 5 personas,CALZADA,DEFENSORES DE BAJA CALIFORNIA,LOPEZ LEYVA,TIJUANA,FIJO,-116.99910486,32.52495577,NO
1019,02002464112000251010000000U5,55092,FARMACIA Y MISCELANEA MV,COMERCIO AL POR MENOR DE ARTICULOS DE PAPELERIA,0 a 5 personas,AVENIDA,RAMON ZUMAYA CITAL,LUIS DONALDO COLOSIO,MEXICALI,FIJO,-115.52642616,32.66008588,NO
1020,02001464112000961000000000U1,11809000,FARMACIA Y NOVEDADES CORTEZ,FARMACIAS CON MINISUPER,0 a 5 personas,BOULEVARD,ADOLFO RAMIREZ MENDEZ,BAHIA,ENSENADA,FIJO,-116.60106595,31.85856531,NO
1021,02004464111012761000000000U7,10091628,FARMACIA Y OPTICA FRANZ,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,BARDOT,VILLA DEL REAL,TIJUANA,FIJO,-116.86009061,32.50428319,NO
1022,02004464111005161000000000U9,122219,FARMACIA Y PAPELERIA ALASKA,FARMACIAS SIN MINISUPER,0 a 5 personas,BOULEVARD,FLORES MAGON,AMPLIACION SALVATIERRA,TIJUANA,FIJO,-117.07308882,32.48143978,NO
1023,02003464111000181000000000U4,101575,FARMACIA Y PAPELERIA LA RUMOROSA,FARMACIAS SIN MINISUPER,0 a 5 personas,BOULEVARD,RUMOROSA,LA RUMOROSA,TECATE,FIJO,-116.06084398,32.52349069,NO
1024,02002464111001531001000000U1,58490,FARMACIA Y PAPELERIA RUIZ,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,RIO NUEVO,BELLAVISTA,MEXICALI,FIJO,-115.4835651,32.65193331,NO
1025,02002464111000321000000000U8,72225,FARMACIA Y PAPELERIA SAN PEDRO,FARMACIAS SIN MINISUPER,0 a 5 personas,CALZADA,LICENCIADO VICENTE LOMBARDO TOLEDANO,CONJUNTO DE URBANO,MEXICALI,FIJO,-115.47254535,32.61390519,NO
1026,02004541941000321000000000U1,151242,FARMACIA Y SERVICIOS VETERINARIOS,SERVICIOS VETERINARIOS PARA MASCOTAS PRESTADOS POR EL SECTOR PRIVADO,0 a 5 personas,CALLE,DECIMA QUINTA MANUEL OVIEDO,LIBERTAD PB,TIJUANA,FIJO,-117.00975232,32.53408328,NO
1029,02002464111002152000000000U5,136476,FARMACIA YAZMIN,FARMACIAS SIN MINISUPER,6 a 10 personas,AVENIDA,DE LOS JAZMINES,ALAMITOS,MEXICALI,FIJO,-115.4222644,32.66377811,NO
1030,02005464111001031000000000U5,10531205,FARMACIA YULETH,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,GALILEA,CONSTITUCION,PLAYAS DE ROSARITO,FIJO,-117.05614073,32.36330319,NO
1031,02004464111004541001000000S3,123636,FARMACIA YZA,FARMACIAS SIN MINISUPER,11 a 30 personas,BOULEVARD,GUSTAVO DIAZ ORDAZ,EL PRADO,TIJUANA,FIJO,-116.98819755,32.5088375,NO
1032,02002464111007061000000000U3,10103928,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,PROLONGACION,RIO PRESIDIO,INDEPENDENCIA,MEXICALI,FIJO,-115.42315661,32.63073721,NO
1033,02004812110077011000000000U0,10429924,FARMACIA YZA,SALONES Y CLINICAS DE BELLEZA Y PELUQUERIAS,0 a 5 personas,BOULEVARD,LAZARO CARDENAS,CONTRERAS,TIJUANA,FIJO,-116.96752585,32.49862875,NO
1034,02003464111000381000000000U0,8320778,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,MISION DE MULEGE,EL DESCANSO,TECATE,FIJO,-116.60609556,32.56826593,NO
1035,02001464112000011000000000U5,144154,FARMACIA ZAÑUDO,FARMACIAS CON MINISUPER,0 a 5 personas,CALLE,BENITO JUAREZ,SAN VICENTE,ENSENADA,FIJO,-116.20743203,31.06955483,NO
1036,02002464111005162000000000M1,9062533,FARMACIA ANGELES,FARMACIAS SIN MINISUPER,6 a 10 personas,AVENIDA,REFORMA,CENTRO SEGUNDA SECCION,MEXICALI,FIJO,-115.47963827,32.66393842,NO
1037,02002464111007541000000000U4,11106082,FARMACIA BAJA,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,AGUSTIN MELGAR,PRIMERA SECCION,MEXICALI,FIJO,-115.49500481,32.66403218,NO
1038,02002464112001322002008186S3,87939,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,6 a 10 personas,CALZADA,JUSTO SIERRA,NUEVA LOS PINOS,MEXICALI,FIJO,-115.45258419,32.65977368,NO
1039,02002464112000822001008186S3,6230831,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,11 a 30 personas,AVENIDA,MICHOACAN,PUEBLO NUEVO,MEXICALI,FIJO,-115.50043612,32.65612926,NO
1040,02002464112000852000008186S0,6230830,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,11 a 30 personas,CALZADA,HEROICO COLEGIO MILITAR,SAN LUIS,MEXICALI,FIJO,-115.50570694,32.64185244,NO
1041,02002464112000752002008186S2,6231058,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,11 a 30 personas,BOULEVARD,ADOLFO LOPEZ MATEOS,LA JABONERA,MEXICALI,FIJO,-115.4785552,32.65710569,NO
1042,02004464112000481002008186S4,6230858,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,11 a 30 personas,BOULEVARD,CUAUHTEMOC NORTE,LIBERTAD PARTE,TIJUANA,FIJO,-116.99756978,32.54100931,NO
1043,02004464112001122002008186S3,6230851,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,6 a 10 personas,AVENIDA,ABRAHAM GONZALEZ,FCO. VILLA,TIJUANA,FIJO,-117.05793671,32.51482804,NO
1044,02002464112000722001008186S5,6230852,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,6 a 10 personas,BOULEVARD,ANAHUAC,JARDINES DEL LAGO,MEXICALI,FIJO,-115.47928202,32.61820067,NO
1045,02002464112000942002008186S9,6230855,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,6 a 10 personas,CALLE,RIO CULIACAN,SANTA ROSALIA,MEXICALI,FIJO,-115.43238966,32.64299462,NO
1046,02002464112000802002008186S5,6231059,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,6 a 10 personas,CALZADA,CUAUHTEMOC (AVIACION),SANTA MARIA,MEXICALI,FIJO,-115.42658204,32.65863237,NO
1047,02002464112000922001008186S1,6231060,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,6 a 10 personas,CALZADA,INDEPENDENCIA,VALLARTA,MEXICALI,FIJO,-115.43820004,32.63915177,NO
1048,02002464112002312000008186S3,9453740,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,6 a 10 personas,AVENIDA,OCOTLAN,SAN MARCOS,MEXICALI,FIJO,-115.4927656,32.63364387,NO
1049,02002464112001103001008186S7,6230870,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,6 a 10 personas,BOULEVARD,LAZARO CARDENAS,CARVAJAL,MEXICALI,FIJO,-115.43176975,32.62495633,NO
1050,02004464112001002001008186S7,6230869,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,6 a 10 personas,CALLE,MANUEL CONTRERAS,JARDINES DE LA MESA,TIJUANA,FIJO,-116.92894567,32.46352196,NO
1051,02002464112000642002008186S5,6231062,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,6 a 10 personas,CALZADA,MANUEL GOMEZ MORIN (PERIFERICO ORIENTE),LAS HADAS,MEXICALI,FIJO,-115.41589267,32.66474322,NO
1052,02002464112000952002008186S8,6230873,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,11 a 30 personas,CALLE,URBANO VASQUEZ (CUARTA),NUEVO MEXICALI,MEXICALI,FIJO,-115.39454229,32.61250563,NO
1053,02002464112001983000008186S2,9223892,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,11 a 30 personas,CALZADA,CALZADA DE LOS INSURGENTES (AVENIDA DE LA TRANQUILIDAD),GPE. VICTORIA. B.C.,MEXICALI,FIJO,-115.10091486,32.28648157,NO
1054,02004464112001032001008186S4,6230868,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,11 a 30 personas,BOULEVARD,BOULEVARD DE LAS BELLAS ARTES,NUEVA TIJUANA OTAY,TIJUANA,FIJO,-116.93108703,32.54437837,NO
1055,02002464112000682001008186S1,6231077,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,6 a 10 personas,BOULEVARD,BENITO JUAREZ,BENITO JUAREZ,MEXICALI,FIJO,-115.44004879,32.61468256,NO
1056,02002464112001123002008186S5,6231069,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,6 a 10 personas,BOULEVARD,LAZARO CARDENAS,BUGAMBILIAS,MEXICALI,FIJO,-115.37357799,32.60169869,NO
1057,02002464112000692001008186S0,6231071,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,6 a 10 personas,BOULEVARD,LAZARO CARDENAS,VILLA FONTANA,MEXICALI,FIJO,-115.50025809,32.62395211,NO
1058,02004464112000561000008186S3,6230874,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,6 a 10 personas,AVENIDA,PASEO CENTENARIO TIJUANA,RIO,TIJUANA,FIJO,-117.02457554,32.53679144,NO
1059,02003464112000042001008186S6,6231066,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,6 a 10 personas,BOULEVARD,BENITO JUAREZ,EL ENCANTO,TECATE,FIJO,-116.65111569,32.56412221,NO
1060,02004464112003582000008186S6,9459772,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,11 a 30 personas,AVENIDA,PASEO ENSENADA,PLAYAS DE TIJUANA,TIJUANA,FIJO,-117.11609308,32.52814052,NO
1061,02002464112002332000008186S1,9392572,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,6 a 10 personas,CALZADA,CALZADA CETYS,RIVERA FRACC. 3 DEL. COMPUERTAS,MEXICALI,FIJO,-115.40133619,32.65295066,NO
1062,02002464112001043001008186S5,6231031,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,6 a 10 personas,AVENIDA,MICHOACAN,ORIZABA,MEXICALI,FIJO,-115.50589415,32.65613563,NO
1063,02002464112001163000008186S1,6231032,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,11 a 30 personas,BOULEVARD,ANAHUAC,RESIDENCIAL CASA MAGNA,MEXICALI,FIJO,-115.4748185,32.58877245,NO
1064,02002464112000662002008186S3,6231036,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,11 a 30 personas,CALZADA,ROSA DEL DESIERTO,VALLE DEL PEDREGAL,MEXICALI,FIJO,-115.35577854,32.58401169,NO
1065,02002464112000832001008186S2,6231037,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,6 a 10 personas,AVENIDA,RIO SAN ANGEL,VALLE DEL PUEBLA,MEXICALI,FIJO,-115.36717538,32.57872403,NO
1066,02004464112003602000008186S2,9392574,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,6 a 10 personas,BOULEVARD,BOULEVARD EL REFUGIO,CERRO DE LAS ABEJAS,TIJUANA,FIJO,-116.85987125,32.47254336,NO
1067,02002464112000762002008186S1,6231038,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,6 a 10 personas,CALZADA,UNION (CALZADA HECTOR TERAN TERAN),VICENTE GUERRERO,MEXICALI,FIJO,-115.50610235,32.6131366,NO
1068,02002464112000612000008186S8,6231039,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,11 a 30 personas,CALLE,MACRISTY DE HERMOSILLO,CONSTITUCION,MEXICALI,FIJO,-115.41839774,32.63848286,NO
1069,02003464112000142000008186S4,9446219,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,11 a 30 personas,AVENIDA,NUEVO LEON,CENTRO URBANO,TECATE,FIJO,-116.63152849,32.56597994,NO
1070,02002464112000602002008186S9,6231040,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,11 a 30 personas,CALZADA,LICENCIADO VICENTE LOMBARDO TOLEDANO,JUVENTUD DEPORTIVA 2000,MEXICALI,FIJO,-115.47246535,32.59961448,NO
1071,02004464112003562000008186S8,9457163,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,6 a 10 personas,BOULEVARD,DE LOS INSURGENTES,EL PORVENIR,TIJUANA,FIJO,-116.91738196,32.46858778,NO
1072,02004464112001152001008186S0,73312,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,11 a 30 personas,BOULEVARD,BOULEVARD EL REFUGIO,LOMAS DEL REFUGIO 1.A ETAPA,TIJUANA,FIJO,-116.85979482,32.47275516,NO
1073,02004464112003592000008186S5,9392573,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,6 a 10 personas,CALLE,MANUEL AVILA CAMACHO,COLAS DE MATAMOROS,TIJUANA,FIJO,-116.85917977,32.51421971,NO
1074,02004464112002113002008186S1,6236298,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,6 a 10 personas,BOULEVARD,BOULEVARD EL REFUGIO,EL FLORIDO,TIJUANA,FIJO,-116.86853463,32.46306704,NO
1075,02004464112002912001008186S6,6796000,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,11 a 30 personas,CALLE,FRANCISCO JAVIER MINA,MARIANO MATAMOROS,TIJUANA,FIJO,-116.88972319,32.50162757,NO
1076,02004464112003243000008186S5,9224417,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,11 a 30 personas,CALLE,BRAULIO MALDONADO,SOLER,TIJUANA,FIJO,-117.07303775,32.53288518,NO
1077,02002464111002682011008186S1,6231011,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,11 a 30 personas,CALZADA,UNION (CALZADA HECTOR TERAN TERAN),XOCHIMILCO,MEXICALI,FIJO,-115.46373417,32.6064217,NO
1078,02002464111002692010008186S0,6231008,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,6 a 10 personas,BOULEVARD,GENERAL SANTIAGO VIDAURRI,SOLIDARIDAD SOCIAL,MEXICALI,FIJO,-115.43439098,32.58563891,NO
1079,02002464111002642011008186S5,6231010,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,6 a 10 personas,CALZADA,CALZADA CETYS,VISTA HERMOSA,MEXICALI,FIJO,-115.41612019,32.65695005,NO
1080,02002464112002302000008186S4,9392569,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,6 a 10 personas,CALLE,BENITO JUAREZ,ESTEBAN CANTU,MEXICALI,FIJO,-115.45180556,32.64841971,NO
1081,02002464111002662011008186S3,6231014,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,11 a 30 personas,AVENIDA,IGNACIO ZARAGOZA,VALLE DE PUEBLA,MEXICALI,FIJO,-115.35838414,32.55995532,NO
1082,02004464112002282000008186S4,119804,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,6 a 10 personas,AVENIDA,PASEO ENSENADA,PLAYAS DE TIJUANA SECCION JARDINES,TIJUANA,FIJO,-117.11609316,32.52812925,NO
1083,02002464111002671011008186S4,6231007,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,11 a 30 personas,CALZADA,MANUEL GOMEZ MORIN,HACIENDA LOS PORTALES 20 SECTOR,MEXICALI,FIJO,-115.4982511,32.59529229,NO
1084,02004464112001142101008186S1,6230877,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,11 a 30 personas,BOULEVARD,LAZARO CARDENAS,VILLANOVA,MEXICALI,FIJO,-115.49512873,32.62361086,NO
1085,02001464112000743000008186S3,9223598,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,6 a 10 personas,CALLE,SEPTIMA,CENTRO,ENSENADA,FIJO,-116.62461602,31.86965242,NO
1086,02001464112000753000008186S2,9223599,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,6 a 10 personas,AVENIDA,REFORMA,OBRERA,ENSENADA,FIJO,-116.60749173,31.86433762,NO
1087,02002464112001993000008186S1,9223893,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,11 a 30 personas,CALZADA,CALZADA CETYS,CATAVIÑA,MEXICALI,FIJO,-115.41336102,32.65507382,NO
1088,02002464112002003000008186S8,9223894,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,6 a 10 personas,CALZADA,CUAUHTEMOC (AVIACION),AVIACION,MEXICALI,FIJO,-115.44980955,32.65735141,NO
1089,02002464112002013000008186S7,9223895,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,6 a 10 personas,CALLE,NOVENA,MAYAKHAN,MEXICALI,FIJO,-115.38580195,32.63619259,NO
1090,02002464112002023000008186S6,9223896,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,11 a 30 personas,BOULEVARD,ISLAS AGRARIAS,VILLA DEL CEDRO RESIDENCIAL,MEXICALI,FIJO,-115.37092835,32.61397703,NO
1091,02002464112002073000008186S1,9223901,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,6 a 10 personas,CALZADA,LAGUNA XOCHIMILCO,RESIDENCIAL VILLA DEL REY CUARTA ETAPA,MEXICALI,FIJO,-115.48359947,32.60439496,NO
1092,02002464112001542001008186S6,6717453,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,6 a 10 personas,AVENIDA,FRANCISCO I. MADERO,NUEVA,MEXICALI,FIJO,-115.47550503,32.66577954,NO
1093,02004464112001112001008186S4,6231098,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,6 a 10 personas,BOULEVARD,DE LOS INSURGENTES,RIO TIJUANA 3A. ETAPA,TIJUANA,FIJO,-116.91738197,32.46858349,NO
1094,02002464112001632001008186S5,6883181,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,11 a 30 personas,CALLE,6 DE NOVIEMBRE,CARBAJAL,MEXICALI,FIJO,-115.42618542,32.61432073,NO
1095,02002464111003932001008186S9,6733790,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,11 a 30 personas,AVENIDA,GENERAL IGNACIO ZARAGOZA,NUEVA,MEXICALI,FIJO,-115.46425475,32.66100282,NO
1096,02004464112003253000008186S4,9224418,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,11 a 30 personas,BOULEVARD,GUSTAVO DIAZ ORDAZ,LAS BRISAS,TIJUANA,FIJO,-116.96313853,32.49699326,NO
1097,02002464112002033000008186S5,9223897,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,6 a 10 personas,BOULEVARD,BENITO JUAREZ,GONZALEZ ORTEGA,MEXICALI,FIJO,-115.44822756,32.63681902,NO
1098,02002464112001973000008186S3,9223891,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,11 a 30 personas,CALZADA,LAZARO CARDENAS ESTE,CD. MORELOS,MEXICALI,FIJO,-114.85268386,32.63528214,NO
1099,02004464112002143002008186S8,6230843,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,11 a 30 personas,CALLE,BENITO JUAREZ (SEGUNDA),CENTRO,TIJUANA,FIJO,-117.04186672,32.53493137,NO
1100,02004464112003263000008186S3,9224419,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,11 a 30 personas,CALLE,PASEO DEL LAGO,EL LAGO,TIJUANA,FIJO,-116.92780429,32.50778923,NO
1101,02004464112003572000008186S7,9401218,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,6 a 10 personas,CALLE,LA PAZ,COLINAS DE CALIFORNIA,TIJUANA,FIJO,-117.00461862,32.46827224,NO
1102,02004464112003273000008186S2,9224420,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,6 a 10 personas,CALZADA,TECNOLOGICO,TOMAS AQUINO,TIJUANA,FIJO,-116.99125917,32.52839799,NO
1103,02002464112002043000008186S4,9223898,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,6 a 10 personas,CALLE,NOVENA,CALLES,MEXICALI,FIJO,-115.38776991,32.62949228,NO
1104,02001464112000763000008186S1,9223600,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,11 a 30 personas,CALLE,DELANTE (GENERAL AGUSTIN SANGUINES),NUEVA ENSENADA,ENSENADA,FIJO,-116.60726788,31.85074237,NO
1105,02001464112000773000008186S0,9223601,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,11 a 30 personas,CALLE,FLORESTA,ACAPULCO,ENSENADA,FIJO,-116.60543699,31.83219392,NO
1106,02004464112003283000008186S1,9224421,FARMACIA BENAVIDES,FARMACIAS CON MINISUPER,6 a 10 personas,CALLE,BELISARIO DOMINGUEZ,LIBERTAD,TIJUANA,FIJO,-117.01397278,32.5365222,NO
