,CLEE,Id,Nombre,Razon_social,Clase_actividad,Estrato,Tipo_vialidad,Calle,Num_Exterior,Num_Interior,Colonia,CP,Ubicacion,Telefono,Correo_e,Sitio_internet,Tipo,Longitud,Latitud,tipo_corredor_industrial,nom_corredor_industrial,numero_local
1102,02004464112003273000008186S2,9224420,FARMACIAS BENAVIDES SUC N334 CASTELLANOS BCN,FARMACIAS BENAVIDES SA DE CV,Farmacias con minisúper,6 a 10 personas,CALZADA,TECNOLÓGICO,100.0,,TOMAS AQUINO,22414.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,CLIENTEL@BENAVIDES.COM.MX,WWW.BENAVIDES.COM.MX,Fijo,-116.99125917,32.52839799,,,
1103,02002464112002043000008186S4,9223898,FARMACIAS BENAVIDES SUC N335 PALMAR BCN,FARMACIAS BENAVIDES SA DE CV,Farmacias con minisúper,6 a 10 personas,CALLE,NOVENA,1870.0,,CALLES,21226.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,CLIENTEL@BENAVIDES.COM.MX,WWW.BENAVIDES.COM.MX,Fijo,-115.38776991,32.62949228,,,
1104,02001464112000763000008186S1,9223600,FARMACIAS BENAVIDES SUC N358 DELANTE BCN,FARMACIAS BENAVIDES SA DE CV,Farmacias con minisúper,11 a 30 personas,CALLE,DELANTE (GENERAL AGUSTÍN SANGUINÉS),252.0,,NUEVA ENSENADA,22880.0,"ENSENADA, Ensenada, BAJA CALIFORNIA",,CLIENTEL@BENAVIDES.COM.MX,WWW.BENAVIDES.COM.MX,Fijo,-116.60726788,31.85074237,,,
1105,02001464112000773000008186S0,9223601,FARMACIAS BENAVIDES SUC N389 FLORESTA Y LOYOLA BCN,FARMACIAS BENAVIDES SA DE CV,Farmacias con minisúper,11 a 30 personas,CALLE,FLORESTA,0.0,,ACAPULCO,22890.0,"ENSENADA, Ensenada, BAJA CALIFORNIA",,CLIENTEL@BENAVIDES.COM.MX,WWW.BENAVIDES.COM.MX,Fijo,-116.60543699,31.83219392,,,
1106,02004464112003283000008186S1,9224421,FARMACIAS BENAVIDES SUC N420 BELISARIO BCN,FARMACIAS BENAVIDES SA DE CV,Farmacias con minisúper,6 a 10 personas,CALLE,BELISARIO DOMÍNGUEZ,885.0,,LIBERTAD,22400.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,CLIENTEL@BENAVIDES.COM.MX,WWW.BENAVIDES.COM.MX,Fijo,-117.01397278,32.5365222,,,
1107,02002464112002053000008186S3,9223899,FARMACIAS BENAVIDES SUC N495 5 Y LAZARO BCN,FARMACIAS BENAVIDES SA DE CV,Farmacias con minisúper,11 a 30 personas,CALLE,RÍO CULIACÁN,799.0,,ZONA URBANA DEL EJIDO DE COAHUILA,21360.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,CLIENTEL@BENAVIDES.COM.MX,WWW.BENAVIDES.COM.MX,Fijo,-115.43188784,32.62531769,,,
1108,02002464112002083000008186S0,9223902,FARMACIAS BENAVIDES SUC N497 ELECTRICISTAS BCN,FARMACIAS BENAVIDES SA DE CV,Farmacias con minisúper,6 a 10 personas,AVENIDA,ELECTRICISTA,1701.0,,LIBERTAD,21030.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,CLIENTEL@BENAVIDES.COM.MX,WWW.BENAVIDES.COM.MX,Fijo,-115.46041009,32.64710201,,,
1109,02002464112002322000008186S2,9433152,FARMACIAS BENAVIDES SUC N794 ALGODONES BCN,FARMACIAS BENAVIDES SA DE CV,Farmacias con minisúper,6 a 10 personas,CALZADA,SARATOGA (AVENIDA DE LA TRANQUILIDAD),0.0,,VICENTE GUERRERO,21970.0,"VICENTE GUERRERO (ALGODONES), Mexicali, BAJA CALIFORNIA",,CLIENTEL@BENAVIDES.COM.MX,WWW.BENAVIDES.COM,Fijo,-114.72616912,32.71808564,,,
1110,02001464111000831000000000U8,76463,FARMACIAS DE CRISTO,,Farmacias sin minisúper,0 a 5 personas,CALLE,ALISOS,214.0,2.0,VALLE VERDE,22830.0,"ENSENADA, Ensenada, BAJA CALIFORNIA",6461754952.0,ANITITA68@HOTMAIL.COM,,Fijo,-116.60497029,31.8791728,,,
1111,02004464112003091000000000U8,8317039,FARMACIAS DE DESCUENTO,,Farmacias con minisúper,0 a 5 personas,CALLE,BENITO JUAREZ SEGUNDA,7444.0,7444.0,ZONA NORTE,22000.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",6649766325.0,,,Fijo,-117.04594766,32.53474289,,,
1112,02001464111002851000000000U4,9307708,FARMACIAS DE LAS AMERICAS,,Farmacias sin minisúper,0 a 5 personas,AVENIDA,CARRETERA TRANSPENINSULAR,860.0,0.0,MANEADERO,22790.0,"RODOLFO SÁNCHEZ TABOADA (MANEADERO), Ensenada, BAJA CALIFORNIA",6462362018.0,FARMA-DELASAMERICAS@HOTMAIL.COM,,Fijo,-116.57408617,31.72463431,,,
1113,02001464111001233000004146S6,6285911,FARMACIAS DE SIMILARES ENSENADA 1,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,AVENIDA,BENITO JUÁREZ (QUINTA) (LAZARO CARDENAS),1614.0,,CENTRO,22800.0,"ENSENADA, Ensenada, BAJA CALIFORNIA",,REDESL@PORUNMEXICOMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-116.61226018,31.86273574,,,
1114,02001433110000073000004146S7,6285913,FARMACIAS DE SIMILARES ENSENADA 2,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,CALZADA,CORTEZ (CALLE DEL SERVICIO),1813.0,3.0,MAESTROS,22840.0,"ENSENADA, Ensenada, BAJA CALIFORNIA",,REDESL@PORUNMEXICOMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-116.59302062,31.86222186,,,
1115,02001464111002211000004146S1,6801957,FARMACIAS DE SIMILARES ENSENADA 4,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,AVENIDA,DIAMANTE (LAZARO CARDENAS),273.0,,HIDALGO,22880.0,"ENSENADA, Ensenada, BAJA CALIFORNIA",,REDESL@PORUNMEXICOMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-116.5844704,31.85877493,CENTRO Y PLAZA COMERCIAL,PLAZA HIDALGO,12 Y 13
1116,02001464111002232000004146S7,6801959,FARMACIAS DE SIMILARES ENSENADA 6,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,AVENIDA,MÉXICO (LAZARO CARDENAS),0.0,,AVIACION,22840.0,"ENSENADA, Ensenada, BAJA CALIFORNIA",,REDESL@PORUNMEXICOMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-116.59453977,31.86520855,,,
1117,02001464111002323001004146S4,6869501,FARMACIAS DE SIMILARES ENSENADA 7,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,AVENIDA,BENITO JUÁREZ (QUINTA),761.0,,ZONA CENTRO,22800.0,"ENSENADA, Ensenada, BAJA CALIFORNIA",,REDESL@PORUNMEXICOMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-116.62253595,31.86658661,,,
1118,02001464111001951001004146S3,6423433,FARMACIAS DE SIMILARES ENSENADA 8,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,CALZADA,CORTEZ ,1502.0,3.0,VIVIENDA POPULAR,22800.0,"ENSENADA, Ensenada, BAJA CALIFORNIA",,REDESL@PORUNMEXICOMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-116.62490401,31.86855641,,,
1119,02002464111002322000004146S4,6285605,FARMACIAS DE SIMILARES MEXICALI 1,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,6 a 10 personas,AVENIDA,BENITO JUÁREZ ,4.0,14.0,CENTRO,21000.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,REDESL@PORUNMEXICOMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-115.49208094,32.6616906,,,
1120,02002464111001241000004146S7,6285963,FARMACIAS DE SIMILARES MEXICALI 10,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,BOULEVARD,ADOLFO LÓPEZ MATEOS,0.0,,CENTRO,21100.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-115.48078965,32.6582609,CENTRO Y PLAZA COMERCIAL,PLAZA CACHANILLA,4B
1121,02002464111002172001004146S3,6286209,FARMACIAS DE SIMILARES MEXICALI 12,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,AVENIDA,MICHOACÁN,1301.0,,PUEBLO NUEVO,21120.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,REDESL@PORUNMEXICOMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-115.49807068,32.65612457,,,
1122,02002464111002002001004146S2,6284950,FARMACIAS DE SIMILARES MEXICALI 13,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,BOULEVARD,ADOLFO LÓPEZ MATEOS,0.0,,ZONA INDUSTRIAL,21010.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-115.4402608,32.61409299,,,
1123,02002433110000161001004146S8,6286528,FARMACIAS DE SIMILARES MEXICALI 16,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,CALZADA,JUSTO SIERRA,507.0,,CUAUHTEMOC SUR,21200.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,REDESL@PORUNMEXICOMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-115.45234772,32.66222749,,,
1124,02002433110000282000004146S2,6286531,FARMACIAS DE SIMILARES MEXICALI 17,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,6 a 10 personas,BOULEVARD,LÁZARO CÁRDENAS,,,JARDINES DEL LAGO,21330.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,REDESL@PORUNMEXICOMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-115.48164302,32.62368252,,,
1125,02002433110000242000004146S6,6286532,FARMACIAS DE SIMILARES MEXICALI 18,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,6 a 10 personas,CALZADA,ANÁHUAC,288.0,4.0,VILLA DEL REY PRIMERA ETAPA,21354.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,REDESL@PORUNMEXICOMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-115.47906535,32.60779581,,,
1126,02002464111002601000004146S1,6286533,FARMACIAS DE SIMILARES MEXICALI 19,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,PASAJE,VALLARTA,1181.0,,CENTRO CIVICO,21000.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,REDESL@PORUNMEXICOMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-115.47077308,32.63832469,,,
1127,02002433110000141001004146S0,6285601,FARMACIAS DE SIMILARES MEXICALI 20,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,BOULEVARD,LÁZARO CÁRDENAS,1330.0,,LAZARO CARDENAS,21370.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,REDESL@PORUNMEXICOMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-115.42265084,32.62473436,,,
1128,02002464111002102000004146S0,6286462,FARMACIAS DE SIMILARES MEXICALI 21,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,BOULEVARD,ADOLFO LÓPEZ MATEOS,312.0,4.0,PRIMERA SECCION,21000.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,REDESL@PORUNMEXICOMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-115.49338959,32.6637921,,,
1129,02002464111005892000038010S3,9223884,FARMACIAS DE SIMILARES MEXICALI 21,FRANCORAL SA DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,MISIÓN DE SAN DIEGO,699.0,,HACIENDA DORADA,,"MEXICALI, Mexicali, BAJA CALIFORNIA",,FC231-HACIENDA-DORADA@HOTMAIL.COM,,Fijo,-115.38719027,32.635267,,,
1130,02002464111002122001004146S8,6287228,FARMACIAS DE SIMILARES MEXICALI 23,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,AVENIDA,RIO SOTO LA MARINA,2005.0,1.0,PASEOS DEL SOL,21399.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,REDESL@PORUNMEXICOMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-115.40522114,32.61117332,,,
1131,02002433110000041001004146S2,6707550,FARMACIAS DE SIMILARES MEXICALI 24,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,CALLEJON,HILARIO RUELAS,0.0,,GONZALEZ ORTEGA,21397.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,REDESL@PORUNMEXICOMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-115.39453005,32.58954931,,,
1132,02002433110000111001004146S3,6285607,FARMACIAS DE SIMILARES MEXICALI 25,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,6 a 10 personas,AVENIDA,MONTES DE OCA,1298.0,,ROMA,21250.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,REDESL@PORUNMEXICOMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-115.42404733,32.6486416,,,
1133,02002433110000422000004146S4,90534,FARMACIAS DE SIMILARES MEXICALI 26,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,CALLE,REGIONALISMO,2781.0,,SANTA BARBARA,21160.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,REDESL@PORUNMEXICOMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-115.51983546,32.64456807,,,
1134,02002464111005932000038010S7,9223888,FARMACIAS DE SIMILARES MEXICALI 26,FRANCORAL SA DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,OAXACA,3385.0,4.0,LUIS DONALDO COLOSIO MURRIETA,,"MEXICALI, Mexicali, BAJA CALIFORNIA",,FC-1426@HOTMAIL.COM,,Fijo,-115.53263712,32.65450314,,,
1135,02002464111002551001004146S8,6321651,FARMACIAS DE SIMILARES MEXICALI 27,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,BOULEVARD,ADOLFO LÓPEZ MATEOS,,,EX EJIDO ZACATECAS,21090.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-115.46099458,32.63096209,,,
1136,02002464111002572000004146S4,6284951,FARMACIAS DE SIMILARES MEXICALI 28,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,6 a 10 personas,CALLE,NOVENA,1304.0,,HARO BARNETT,21390.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,REDESL@PORUNMEXICOMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-115.38900383,32.59934488,,,
1137,02002464111002531000004146S0,6321659,FARMACIAS DE SIMILARES MEXICALI 29,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,BOULEVARD,LÁZARO CÁRDENAS,2901.0,4.0,REAL VIRREYES,21165.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,WWW.FARMACIASDESIMILARES.COM,Fijo,-115.52444699,32.62178365,,,
1138,02002464111002353000004146S9,6287172,FARMACIAS DE SIMILARES MEXICALI 3,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,BOULEVARD,BLVD LAZARO CARDENAS ,781.0,,EX EJIDO,21360.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,REDESL@PORUNMEXICOMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-115.43625258,32.62491376,,,
1139,02002464111002582000004146S3,6321689,FARMACIAS DE SIMILARES MEXICALI 30,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,6 a 10 personas,PROLONGACION,HEROICO COLEGIO MILITAR,1292.0,,VOLUNTAD,21323.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,REDESL@PORUNMEXICOMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-115.50618797,32.59853555,,,
1140,02002464111002621001004146S9,6321720,FARMACIAS DE SIMILARES MEXICALI 31,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,CALZADA,HEROICO COLEGIO MILITAR,699.0,,PUEBLO NUEVO,21120.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,REDESL@PORUNMEXICOMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-115.50560154,32.64923613,,,
1141,02002464111002522001004146S9,6321721,FARMACIAS DE SIMILARES MEXICALI 32,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,AVENIDA,PASEO DEL PALMAR,3500.0,,VILLAS DEL PALMAR,21378.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,REDESL@PORUNMEXICOMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-115.38745132,32.62314658,,,
1142,02002464111003601001004146S0,6189675,FARMACIAS DE SIMILARES MEXICALI 35,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,AVENIDA,INGENIEROS,1874.0,,UNIVERSITARIO,21180.0,"EJIDO HERMOSILLO, Mexicali, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-114.92070353,32.51143756,,,
1143,02002464111003771001004146S1,6417889,FARMACIAS DE SIMILARES MEXICALI 36,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,PROLONGACION,RÍO PRESIDIO,1815.0,,INDEPENDENCIA,21290.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,REDESL@PORUNMEXICOMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-115.42324815,32.63259621,,,
1144,02002464111001171001004146S6,61696,FARMACIAS DE SIMILARES MEXICALI 37,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,AVENIDA,SINALOA,701.0,,ESPERANZA,21140.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,REDESL@PORUNMEXICOMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-115.49047641,32.64525532,,,
1145,02002464111002742000004146S3,6189739,FARMACIAS DE SIMILARES MEXICALI 37,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,SINALOA,701.0,,ESPERANZA,21140.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-115.38900326,32.59937309,,,
1146,02002464111000591001004146S6,6285962,FARMACIAS DE SIMILARES MEXICALI 39,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,AVENIDA,REFORMA (DE LAS HACIENDAS),1190.0,,CENTRO,21100.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,REDESL@PORUNMEXICOMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-115.47352551,32.66439606,,,
1147,02002464111002423010004146S0,6285956,FARMACIAS DE SIMILARES MEXICALI 4,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,CALZADA,HEROICO COLEGIO MILITAR,1055.0,26.0,PUEBLO NUEVO,21160.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,REDESL@PORUNMEXICOMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-115.50559912,32.64409654,,,
1148,02002464111004363001004146S6,6869502,FARMACIAS DE SIMILARES MEXICALI 40,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,CALLE,YUGOSLAVIA,1600.0,,MUNICIPIO LIBRE,21160.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,REDESL@PORUNMEXICOMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-115.52279703,32.63274626,,,
1149,02002464111004372001004146S7,6869272,FARMACIAS DE SIMILARES MEXICALI 41,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,6 a 10 personas,AVENIDA,HERREROS ,1399.0,,INDUSTRIAL,21010.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,REDESL@PORUNMEXICOMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-115.46802113,32.65551395,,,
1150,02002464111002611000004146S0,6321744,FARMACIAS DE SIMILARES MEXICALI 42,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,6 a 10 personas,CALLE,URBANO VÁSQUEZ (CUARTA),713.0,,GONZALEZ ORTEGA,21399.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-115.39500856,32.61198543,,,
1151,02002464111002511001004146S2,6285606,FARMACIAS DE SIMILARES MEXICALI 43,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,AVENIDA,NUEVO LEON,1101.0,,EL MIRADOR,21050.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-115.39447281,32.58952924,,,
1152,02002464111002591000004146S4,6285595,FARMACIAS DE SIMILARES MEXICALI 44,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,CALZADA,HEROICO COLEGIO MILITAR,614.0,1.0,PUEBLA,21395.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-115.50560538,32.64996447,,,
1153,02002464111002971001004146S8,6189707,FARMACIAS DE SIMILARES MEXICALI 45,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,6 a 10 personas,BOULEVARD,GENERAL SANTIAGO VIDAURRI,601.0,,LAGOS DEL SOL,21387.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,REDESL@PORUNMEXICOMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-115.44700476,32.58849378,,,
1154,02002464111002982000004146S5,90767,FARMACIAS DE SIMILARES MEXICALI 46,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,AVENIDA,REFORMA,0.0,,NUEVA,21100.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-115.48062207,32.66403453,CENTRO Y PLAZA COMERCIAL,CENTRO Y PLAZA COMERCIAL SIN NOMBRE,SN
1155,02002464111003831001004146S3,6423062,FARMACIAS DE SIMILARES MEXICALI 47,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,AVENIDA,DEL MAGISTERIO,1481.0,,NUEVA 18 DE MARZO,21390.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-115.46962603,32.59524178,,,
1156,02002464111006091000038010S1,9326714,FARMACIAS DE SIMILARES MEXICALI 47,FRANCORAL SA DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,HORTICULTORES,2499.0,,ALIANZA,,"MEXICALI, Mexicali, BAJA CALIFORNIA",,F74611@HOTMAIL.COM,,Fijo,-115.40299563,32.66602144,,,
1157,02002464111000051001004146S1,136538,FARMACIAS DE SIMILARES MEXICALI 49,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,6 a 10 personas,CALZADA,GUSTAVO VILDOSOLA CASTRO,3598.0,,GONZALEZ ORTEGA,21620.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-115.37681461,32.58337241,,,
1158,02002464111002403000004146S2,6285957,FARMACIAS DE SIMILARES MEXICALI 5,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,BOULEVARD,LÁZARO CÁRDENAS,1598.0,,VILLAFONTANA,21180.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,REDESL@PORUNMEXICOMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-115.50188399,32.62365886,,,
1159,02002464111003801001004146S6,6423036,FARMACIAS DE SIMILARES MEXICALI 50,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,CALZADA,GENERAL LAZARO CARDENAS,1139.0,,INDEPENDENCIA,21180.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-115.33703279,32.5650856,,,
1160,02001464111001941001004146S4,6423538,FARMACIAS DE SIMILARES MEXICALI 51,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,CALLE,JAMES W STONE,199.0,,PRIMERA,21150.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-115.48706839,32.65524951,,,
1161,02001464111001911001004146S7,6423533,FARMACIAS DE SIMILARES MEXICALI 52,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,6 a 10 personas,BOULEVARD,BENITO JUÁREZ,3557.0,,JARDINEZ DEL VALLE,21280.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-115.44549496,32.62969975,,,
1162,02001464111001981001004146S0,6701417,FARMACIAS DE SIMILARES MEXICALI 53,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,CALLE,ZERTUCHE,2899.0,,PUEBLO NUEVO,21137.0,"ENSENADA, Ensenada, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-116.58651755,31.79051209,,,
1163,02001464111002221000004146S0,6801958,FARMACIAS DE SIMILARES MEXICALI 54,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,AVENIDA,DEL AGUACATE,198.0,,EL ROBLEDO,21384.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-115.40183908,32.57857668,,,
1164,02002464111007803000004146S8,11794695,FARMACIAS DE SIMILARES MEXICALI 55,FARMACIAS DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,CALZADA,Unión (Calzada Héctor Terán Terán),298.0,,BAJA CALIFORNIA NORTE,21380.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,2374@FSIMILARES.COM,,Fijo,-115.44181083,32.60542259,,,
